% Model,Masterthesis_Linus_PoissonsEqu.mph
% Version,COMSOL 6.1.0.357
% Date,"Feb 23 2024, 06:02"
% Dimension,1
% Nodes,301
% Expressions,1
% Description,Line graph
x-coordinate (m),Electric potential
0.0024666666666666656,753.3333333333737
0.0024999999999999988,750.0000000000409
0.0025333333333333323,746.6666666667084
0.002566666666666666,743.3333333333757
0.002599999999999999,740.000000000043
0.0026333333333333326,736.6666666667104
0.0026666666666666657,733.3333333333778
0.0026999999999999993,730.0000000000451
0.0027333333333333324,726.6666666667124
0.0027666666666666655,723.3333333333799
0.002799999999999999,720.0000000000472
0.0028333333333333327,716.6666666667145
0.002866666666666666,713.3333333333818
0.002899999999999999,710.0000000000492
0.002933333333333332,706.6666666667165
0.002966666666666666,703.3333333333838
0.002999999999999999,700.0000000000512
0.0030333333333333328,696.6666666667184
0.0030666666666666663,693.3333333333856
0.0030999999999999995,690.0000000000529
0.0031333333333333326,686.6666666667201
0.0031666666666666666,683.3333333333874
0.0031999999999999997,680.0000000000547
0.0032333333333333333,676.666666666722
0.003266666666666667,673.3333333333892
0.0033,670.0000000000565
0.003333333333333333,666.6666666667236
0.0033666666666666662,663.3333333333909
0.0034,660.0000000000581
0.003433333333333333,656.6666666667254
0.0034666666666666665,653.3333333333927
0.0034999999999999996,650.00000000006
0.003533333333333333,646.6666666667272
0.0035666666666666668,643.3333333333944
0.0036,640.0000000000617
0.0036333333333333335,636.666666666729
0.003666666666666667,633.3333333333964
0.0037,630.0000000000637
0.0037333333333333333,626.666666666731
0.0037666666666666664,623.3333333333983
0.0038,620.0000000000657
0.003833333333333333,616.6666666667331
0.0038666666666666667,613.3333333334006
0.0039,610.0000000000678
0.003933333333333334,606.6666666667352
0.003966666666666667,603.3333333334024
0.004,600.0000000000697
0.004033333333333333,596.6666666667369
0.004066666666666667,593.3333333334042
0.0041,590.0000000000715
0.004133333333333334,586.6666666667387
0.0041666666666666675,583.333333333406
0.004200000000000001,580.0000000000733
0.004233333333333334,576.6666666667406
0.004266666666666668,573.3333333334078
0.0043,570.0000000000751
0.004333333333333334,566.6666666667423
0.004366666666666667,563.3333333334097
0.0044,560.0000000000769
0.004433333333333334,556.6666666667439
0.004466666666666667,553.333333333411
0.0045000000000000005,550.0000000000781
0.004533333333333334,546.6666666667451
0.004566666666666667,543.3333333334123
0.004600000000000001,540.0000000000794
0.004633333333333334,536.6666666667462
0.004666666666666668,533.3333333334132
0.004700000000000001,530.0000000000801
0.004733333333333334,526.666666666747
0.004766666666666667,523.333333333414
0.004800000000000001,520.0000000000808
0.0048333333333333344,516.6666666667478
0.0048666666666666684,513.3333333334145
0.004900000000000002,510.0000000000814
0.004933333333333335,506.6666666667482
0.004966666666666668,503.3333333334151
0.005000000000000001,500.00000000008197
0.005033333333333334,496.6666666667487
0.005066666666666668,493.33333333341534
0.005100000000000001,490.0000000000821
0.005133333333333334,486.6666666667487
0.005166666666666668,483.3333333334154
0.0052000000000000015,480.0000000000821
0.005233333333333335,476.66666666674877
0.005266666666666669,473.3333333334154
0.005300000000000001,470.0000000000821
0.005333333333333335,466.6666666667487
0.005366666666666668,463.33333333341545
0.005400000000000001,460.00000000008214
0.005433333333333335,456.66666666674877
0.005466666666666668,453.3333333334154
0.005500000000000001,450.00000000008197
0.0055333333333333345,446.66666666674854
0.005566666666666668,443.3333333334151
0.005600000000000002,440.00000000008174
0.005633333333333335,436.66666666674826
0.005666666666666669,433.33333333341477
0.005700000000000002,430.0000000000812
0.005733333333333335,426.66666666674763
0.005766666666666669,423.3333333334141
0.005800000000000002,420.00000000008055
0.005833333333333335,416.66666666674706
0.005866666666666669,413.3333333334136
0.0059000000000000025,410.00000000008004
0.005933333333333336,406.66666666674655
0.005966666666666669,403.333333333413
0.006000000000000002,400.0000000000795
0.006033333333333335,396.666666666746
0.006066666666666669,393.3333333334123
0.006100000000000002,390.0000000000787
0.006133333333333335,386.6666666667451
0.006166666666666669,383.3333333334116
0.006200000000000002,380.000000000078
0.006233333333333336,376.66666666674433
0.0062666666666666695,373.33333333341074
0.006300000000000003,370.0000000000771
0.006333333333333337,366.66666666674337
0.00636666666666667,363.33333333340977
0.006400000000000003,360.0000000000761
0.006433333333333336,356.66666666674246
0.00646666666666667,353.33333333340886
0.006500000000000002,350.00000000007515
0.0065333333333333354,346.66666666674143
0.0065666666666666694,343.3333333334077
0.0066000000000000026,340.00000000007395
0.0066333333333333366,336.6666666667402
0.00666666666666667,333.3333333334065
0.006700000000000003,330.00000000007265
0.006733333333333336,326.6666666667388
0.00676666666666667,323.33333333340505
0.006800000000000003,320.0000000000712
0.006833333333333337,316.6666666667375
0.00686666666666667,313.3333333334037
0.006900000000000003,310.00000000006986
0.0069333333333333365,306.66666666673603
0.00696666666666667,303.33333333340227
0.007000000000000003,300.00000000006844
0.007033333333333337,296.6666666667346
0.00706666666666667,293.3333333334008
0.007100000000000003,290.0000000000669
0.007133333333333337,286.666666666733
0.007166666666666669,283.33333333339914
0.007200000000000003,280.00000000006526
0.007233333333333336,276.6666666667313
0.007266666666666671,273.3333333333974
0.0073000000000000035,270.00000000006344
0.0073333333333333375,266.66666666672944
0.007366666666666671,263.3333333333955
0.007400000000000004,260.0000000000615
0.007433333333333337,256.66666666672756
0.007466666666666671,253.33333333339365
0.007500000000000003,250.00000000005969
0.007533333333333337,246.66666666672572
0.00756666666666667,243.33333333339178
0.0076000000000000035,240.0000000000578
0.0076333333333333375,236.6666666667238
0.007666666666666671,233.33333333338982
0.007700000000000004,230.0000000000558
0.007733333333333337,226.66666666672177
0.00776666666666667,223.33333333338774
0.007800000000000004,220.00000000005372
0.007833333333333338,216.66666666671972
0.007866666666666671,213.33333333338572
0.007900000000000004,210.0000000000517
0.007933333333333337,206.66666666671767
0.00796666666666667,203.33333333338368
0.008000000000000004,200.00000000004962
0.008033333333333337,196.6666666667156
0.008066666666666672,193.33333333338155
0.008100000000000003,190.00000000004746
0.008133333333333338,186.6666666667134
0.008166666666666671,183.33333333337936
0.008200000000000004,180.00000000004533
0.008233333333333337,176.66666666671125
0.008266666666666672,173.33333333337714
0.008300000000000005,170.00000000004306
0.008333333333333338,166.66666666670892
0.008366666666666672,163.33333333337484
0.008400000000000005,160.00000000004073
0.008433333333333338,156.66666666670662
0.008466666666666671,153.3333333333725
0.008500000000000004,150.00000000003837
0.008533333333333339,146.6666666667042
0.008566666666666672,143.33333333337006
0.008600000000000005,140.00000000003593
0.008633333333333338,136.6666666667018
0.008666666666666673,133.33333333336768
0.008700000000000005,130.00000000003357
0.008733333333333338,126.66666666669944
0.008766666666666671,123.33333333336532
0.008800000000000004,120.00000000003119
0.008833333333333337,116.66666666669704
0.008866666666666672,113.33333333336287
0.008900000000000005,110.0000000000287
0.008933333333333338,106.66666666669451
0.008966666666666671,103.33333333336034
0.009000000000000005,100.00000000002615
0.009033333333333338,96.66666666669197
0.00906666666666667,93.33333333335776
0.009100000000000004,90.00000000002356
0.009133333333333337,86.66666666668935
0.009166666666666672,83.33333333335517
0.009200000000000005,80.00000000002096
0.00923333333333334,76.66666666668674
0.009266666666666673,73.3333333333525
0.009300000000000006,70.00000000001828
0.00933333333333334,66.66666666668404
0.009366666666666672,63.33333333334981
0.009400000000000006,60.00000000001559
0.009433333333333339,56.666666666681365
0.009466666666666674,53.333333333347134
0.009500000000000005,50.0000000000129
0.00953333333333334,46.66666666667867
0.009566666666666673,43.33333333334443
0.009600000000000006,40.000000000010196
0.00963333333333334,36.666666666675994
0.009666666666666672,33.333333333341784
0.009700000000000005,30.000000000007567
0.009733333333333339,26.666666666673358
0.009766666666666672,23.33333333333914
0.009800000000000005,20.00000000000493
0.009833333333333338,16.66666666667078
0.00986666666666667,13.333333333336618
0.009900000000000003,10.000000000002464
0.009933333333333336,6.666666666668308
0.009966666666666667,3.333333333334152
0.01,0
