% Model,Masterthesis_Linus_PoissonsEqu.mph
% Version,COMSOL 6.1.0.357
% Date,"Feb 23 2024, 06:17"
% Dimension,1
% Nodes,301
% Expressions,1
% Description,Line graph
x-coordinate (m),Electric field norm
0,1000.0112722181148
3.333333333333333E-5,1000.0109177992981
6.666666666666666E-5,1000.0105633804706
9.999999999999999E-5,1000.0102089616339
1.333333333333333E-4,1000.0098545428191
1.6666666666666666E-4,1000.0095001239824
1.9999999999999998E-4,1000.0091463990902
2.3333333333333333E-4,1000.0088343184052
2.666666666666667E-4,1000.0085215437666
3.0E-4,1000.0082087691335
3.3333333333333327E-4,1000.0078959944949
3.666666666666666E-4,1000.007583219849
3.9999999999999996E-4,1000.0072711102184
4.333333333333333E-4,1000.0069972474885
4.6666666666666666E-4,1000.0067227197687
5.0E-4,1000.0064481920272
5.333333333333334E-4,1000.0061736643111
5.666666666666667E-4,1000.0058991365513
6.0E-4,1000.005625244914
6.333333333333333E-4,1000.005386347475
6.666666666666666E-4,1000.0051468139609
6.999999999999999E-4,1000.0049072804541
7.333333333333332E-4,1000.0046677469654
7.666666666666666E-4,1000.0044282134186
7.999999999999999E-4,1000.0041892871013
8.333333333333333E-4,1000.0039822468552
8.666666666666666E-4,1000.0037745994287
8.999999999999999E-4,1000.003566951993
9.333333333333332E-4,1000.0033593045519
9.666666666666665E-4,1000.003151657118
9.999999999999998E-4,1000.0029445879336
0.0010333333333333332,1000.0027664412719
0.0010666666666666665,1000.0025877163371
0.0010999999999999998,1000.0024089914077
0.001133333333333333,1000.0022302664729
0.0011666666666666663,1000.0020515415381
0.0011999999999999997,1000.0018733659817
0.001233333333333333,1000.0017212939438
0.0012666666666666664,1000.001568672511
0.0012999999999999995,1000.0014160510909
0.0013333333333333329,1000.0012634296581
0.0013666666666666662,1000.0011108082253
0.0013999999999999996,1000.0009587072673
0.001433333333333333,1000.0008300353657
0.0014666666666666662,1000.0007008429948
0.0014999999999999996,1000.0005716506348
0.0015333333333333327,1000.000442458273
0.001566666666666666,1000.000313265904
0.0015999999999999994,1000.0001845650659
0.0016333333333333328,1000.0000767634028
0.0016666666666666663,999.9999684702561
0.0016999999999999995,999.9998601771003
0.0017333333333333328,999.9997518839373
0.0017666666666666662,999.9996435908106
0.0017999999999999995,999.9995357602638
0.0018333333333333326,999.9994464435949
0.0018666666666666662,999.9993566642916
0.0018999999999999993,999.9992668849954
0.0019333333333333325,999.9991771056957
0.001966666666666666,999.9990873263887
0.001999999999999999,999.9989979808015
0.0020333333333333327,999.9989249083501
0.002066666666666666,999.9988514021879
0.0020999999999999994,999.9987778960349
0.0021333333333333326,999.9987043898655
0.002166666666666666,999.9986308837251
0.0021999999999999993,999.9985577823536
0.002233333333333333,999.9984988579345
0.002266666666666666,999.9984395287102
0.002299999999999999,999.9983801994895
0.0023333333333333322,999.9983208702688
0.002366666666666666,999.9982615410408
0.002399999999999999,999.9982025876998
0.0024333333333333325,999.9981558596737
0.0024666666666666656,999.9981087558062
0.0024999999999999988,999.9980616519388
0.0025333333333333323,999.9980145480367
0.002566666666666666,999.9979674441856
0.002599999999999999,999.9979206872304
0.0026333333333333326,999.9978843485587
0.0026666666666666657,999.9978476629512
0.0026999999999999993,999.9978109773292
0.0027333333333333324,999.9977742917108
0.0027666666666666655,999.9977376060997
0.002799999999999999,999.9977009204886
0.0028333333333333327,999.9976736267381
0.002866666666666666,999.9976456969016
0.002899999999999999,999.997617767076
0.002933333333333332,999.9975898372286
0.002966666666666666,999.9975619074103
0.002999999999999999,999.9975339775847
0.0030333333333333328,999.997513863842
0.0030666666666666663,999.9974931718771
0.0030999999999999995,999.9974724799031
0.0031333333333333326,999.9974517879091
0.0031666666666666666,999.9974310959515
0.0031999999999999997,999.9974106641785
0.0032333333333333333,999.9973960969128
0.003266666666666667,999.9973812694443
0.0033,999.9973664419667
0.003333333333333333,999.9973516144673
0.0033666666666666662,999.997336786997
0.0034,999.9973219595122
0.003433333333333333,999.9973122302999
0.0034666666666666665,999.9973020385169
0.0034999999999999996,999.9972918467356
0.003533333333333333,999.9972816549489
0.0035666666666666668,999.9972714631731
0.0036,999.9972614737762
0.0036333333333333335,999.997255035807
0.003666666666666667,999.9972483954971
0.0037,999.9972417551762
0.0037333333333333333,999.9972351148463
0.0037666666666666664,999.9972284745454
0.0038,999.9972218342009
0.003833333333333333,999.9972181526209
0.0038666666666666667,999.9972141241014
0.0039,999.9972100955747
0.003933333333333334,999.9972060670334
0.003966666666666667,999.9972020385176
0.004,999.9971980099799
0.004033333333333333,999.9971960872826
0.004066666666666667,999.9971938754607
0.0041,999.9971916636277
0.004133333333333334,999.9971894517876
0.0041666666666666675,999.9971872399619
0.004200000000000001,999.9971850281145
0.004233333333333334,999.9971842137766
0.004266666666666668,999.9971831680905
0.0043,999.9971821224026
0.004333333333333334,999.9971810767165
0.004366666666666667,999.9971800310232
0.0044,999.9971789853298
0.004433333333333334,999.9971787733484
0.004466666666666667,999.9971783878573
0.0045000000000000005,999.9971780023589
0.004533333333333334,999.9971776168532
0.004566666666666667,999.9971772313656
0.004600000000000001,999.997176845849
0.004633333333333334,999.9971768748055
0.004666666666666668,999.9971767880688
0.004700000000000001,999.9971767013303
0.004733333333333334,999.99717661459
0.004766666666666667,999.9971765278606
0.004800000000000001,999.9971764411312
0.0048333333333333344,999.9971764941329
0.0048666666666666684,999.997176489318
0.004900000000000002,999.9971764845068
0.004933333333333335,999.9971764796937
0.004966666666666668,999.997176474877
0.005000000000000001,999.9971764700604
0.005033333333333334,999.9971764748971
0.005066666666666668,999.9971764797283
0.005100000000000001,999.9971764845504
0.005133333333333334,999.9971764893635
0.005166666666666668,999.997176494202
0.0052000000000000015,999.9971764990187
0.005233333333333335,999.997176527927
0.005266666666666669,999.9971766146709
0.005300000000000001,999.9971767014067
0.005333333333333335,999.9971767881507
0.005366666666666668,999.9971768748801
0.005400000000000001,999.9971769616241
0.005433333333333335,999.9971772314866
0.005466666666666668,999.9971776170005
0.005500000000000001,999.9971780025044
0.0055333333333333345,999.9971783880028
0.005566666666666668,999.9971787735194
0.005600000000000002,999.997179159036
0.005633333333333335,999.9971800312514
0.005666666666666669,999.9971810769421
0.005700000000000002,999.9971821226281
0.005733333333333335,999.997183168307
0.005766666666666669,999.9971842140003
0.005800000000000002,999.9971852596791
0.005833333333333335,999.9971872402002
0.005866666666666669,999.9971894520386
0.0059000000000000025,999.9971916638788
0.005933333333333336,999.9971938757153
0.005966666666666669,999.9971960875482
0.006000000000000002,999.997198299403
0.006033333333333335,999.9972020387941
0.006066666666666669,999.9972060673235
0.006100000000000002,999.9972100958512
0.006133333333333335,999.997214124367
0.006166666666666669,999.9972181529083
0.006200000000000002,999.9972221814241
0.006233333333333336,999.9972284748055
0.0062666666666666695,999.9972351151346
0.006300000000000003,999.9972417554563
0.006333333333333337,999.9972483957754
0.00636666666666667,999.9972550361126
0.006400000000000003,999.9972614740436
0.006433333333333336,999.9972714634523
0.00646666666666667,999.997281655239
0.006500000000000002,999.9972918470303
0.0065333333333333354,999.9973020388206
0.0065666666666666694,999.9973122306183
0.0066000000000000026,999.9973224224086
0.0066333333333333366,999.9973367872753
0.00666666666666667,999.9973516147738
0.006700000000000003,999.9973664422632
0.006733333333333336,999.9973812697499
0.00676666666666667,999.9973960972493
0.006800000000000003,999.9974106645086
0.006833333333333337,999.9974310962689
0.00686666666666667,999.9974517882483
0.006900000000000003,999.9974724802287
0.0069333333333333365,999.9974931722099
0.00696666666666667,999.9975138641894
0.007000000000000003,999.9975345561688
0.007033333333333337,999.9975619077513
0.00706666666666667,999.9975898375915
0.007100000000000003,999.9976177674289
0.007133333333333337,999.9976456972654
0.007166666666666669,999.9976736271055
0.007200000000000003,999.9977015569384
0.007233333333333336,999.997737606479
0.007266666666666671,999.9977742920973
0.0073000000000000035,999.9978109777167
0.0073333333333333375,999.9978476633296
0.007366666666666671,999.9978843489553
0.007400000000000004,999.9979206876151
0.007433333333333337,999.997967444549
0.007466666666666671,999.9980145484351
0.007500000000000003,999.9980616523244
0.007533333333333337,999.9981087562119
0.00756666666666667,999.9981558600957
0.0076000000000000035,999.9982025881245
0.0076333333333333375,999.9982615414765
0.007666666666666671,999.9983208706954
0.007700000000000004,999.9983801999115
0.007733333333333337,999.9984395291249
0.00776666666666667,999.9984988583419
0.007800000000000004,999.9985577827802
0.007833333333333338,999.9986308841599
0.007866666666666671,999.9987043903157
0.007900000000000004,999.9987778964714
0.007933333333333337,999.9988514026263
0.00796666666666667,999.9989249087812
0.008000000000000004,999.9989979812563
0.008033333333333337,999.9990873268498
0.008066666666666672,999.9991771061364
0.008100000000000003,999.9992668854247
0.008133333333333338,999.9993566647081
0.008166666666666671,999.9994464439987
0.008200000000000004,999.999535760684
0.008233333333333337,999.9996435912485
0.008266666666666672,999.9997518844134
0.008300000000000005,999.9998601775769
0.008333333333333338,999.9999684707382
0.008366666666666672,1000.0000767639067
0.008400000000000005,1000.0001845655479
0.008433333333333338,1000.000313266381
0.008466666666666671,1000.0004424587355
0.008500000000000004,1000.0005716510896
0.008533333333333339,1000.0007008434404
0.008566666666666672,1000.0008300357949
0.008600000000000005,1000.0009587077111
0.008633333333333338,1000.0011108086869
0.008666666666666673,1000.0012634301047
0.008700000000000005,1000.001416051522
0.008733333333333338,1000.0015686729403
0.008766666666666671,1000.0017212943549
0.008800000000000004,1000.0018733664242
0.008833333333333337,1000.0020515419956
0.008866666666666672,1000.0022302669174
0.008900000000000005,1000.0024089918397
0.008933333333333338,1000.0025877167591
0.008966666666666671,1000.002766441683
0.009000000000000005,1000.0029445883465
0.009033333333333338,1000.0031516575152
0.00906666666666667,1000.0033593049454
0.009100000000000004,1000.0035669523759
0.009133333333333337,1000.0037745998043
0.009166666666666672,1000.0039822472354
0.009200000000000005,1000.0041892874956
0.00923333333333334,1000.0044282138355
0.009266666666666673,1000.0046677473447
0.009300000000000006,1000.0049072808533
0.00933333333333334,1000.0051468143611
0.009366666666666672,1000.0053863478706
0.009400000000000006,1000.0056252452938
0.009433333333333339,1000.0058991369307
0.009466666666666674,1000.0061736646522
0.009500000000000005,1000.0064481923744
0.00953333333333334,1000.0067227200948
0.009566666666666673,1000.0069972478177
0.009600000000000006,1000.0072711105421
0.00963333333333334,1000.0075832201762
0.009666666666666672,1000.0078959948087
0.009700000000000005,1000.0082087694411
0.009733333333333339,1000.0085215440729
0.009766666666666672,1000.0088343187053
0.009800000000000005,1000.0091463994285
0.009833333333333338,1000.0095001243246
0.00986666666666667,1000.0098545431298
0.009900000000000003,1000.010208961935
0.009933333333333336,1000.01056338074
0.009966666666666667,1000.010917799545
0.01,1000.0112722183501
