% Model,Masterthesis_Linus_PoissonsEqu.mph
% Version,COMSOL 6.1.0.357
% Date,"Feb 23 2024, 06:03"
% Dimension,1
% Nodes,301
% Expressions,1
% Description,Line graph
x-coordinate (m),Electric field norm
0.0034666666666666665,99999.99999998091
0.0034999999999999996,99999.99999998184
0.003533333333333333,99999.99999998137
0.0035666666666666668,99999.99999998417
0.0036,99999.9999999851
0.0036333333333333335,99999.99999997916
0.003666666666666667,99999.99999998021
0.0037,99999.99999997998
0.0037333333333333333,99999.99999997858
0.0037666666666666664,99999.99999998044
0.0038,99999.99999997951
0.003833333333333333,99999.99999997905
0.0038666666666666667,99999.99999997998
0.0039,99999.99999997998
0.003933333333333334,99999.99999997951
0.003966666666666667,99999.99999998137
0.004,99999.99999998137
0.004033333333333333,99999.99999998079
0.004066666666666667,99999.99999998137
0.0041,99999.99999998184
0.004133333333333334,99999.99999998137
0.0041666666666666675,99999.9999999823
0.004200000000000001,99999.99999998137
0.004233333333333334,99999.99999998091
0.004266666666666668,99999.99999998207
0.0043,99999.99999998277
0.004333333333333334,99999.99999998324
0.004366666666666667,99999.99999998324
0.0044,99999.99999998324
0.004433333333333334,99999.99999998568
0.004466666666666667,99999.9999999872
0.0045000000000000005,99999.99999998743
0.004533333333333334,99999.99999998603
0.004566666666666667,99999.9999999879
0.004600000000000001,99999.9999999879
0.004633333333333334,99999.9999999908
0.004666666666666668,99999.99999999185
0.004700000000000001,99999.99999999208
0.004733333333333334,99999.99999999162
0.004766666666666667,99999.99999999348
0.004800000000000001,99999.99999999348
0.0048333333333333344,99999.99999999395
0.0048666666666666684,99999.99999999418
0.004900000000000002,99999.99999999441
0.004933333333333335,99999.99999999395
0.004966666666666668,99999.99999999441
0.005000000000000001,99999.99999999441
0.005033333333333334,99999.99999999709
0.005066666666666668,99999.99999999814
0.005100000000000001,99999.99999999907
0.005133333333333334,99999.99999999907
0.005166666666666668,100000.00000000093
0.0052000000000000015,100000.00000000093
0.005233333333333335,100000
0.005266666666666669,100000.00000000012
0.005300000000000001,100000
0.005333333333333335,99999.99999999907
0.005366666666666668,99999.99999999907
0.005400000000000001,99999.99999999907
0.005433333333333335,100000.0000000007
0.005466666666666668,100000.00000000151
0.005500000000000001,100000.0000000014
0.0055333333333333345,100000.0000000014
0.005566666666666668,100000.0000000028
0.005600000000000002,100000.00000000373
0.005633333333333335,100000.00000000407
0.005666666666666669,100000.00000000512
0.005700000000000002,100000.00000000605
0.005733333333333335,100000.00000000559
0.005766666666666669,100000.00000000652
0.005800000000000002,100000.00000000652
0.005833333333333335,100000.0000000057
0.005866666666666669,100000.00000000512
0.0059000000000000025,100000.00000000512
0.005933333333333336,100000.00000000512
0.005966666666666669,100000.00000000466
0.006000000000000002,100000.00000000466
0.006033333333333335,100000.00000000675
0.006066666666666669,100000.00000000745
0.006100000000000002,100000.00000000745
0.006133333333333335,100000.00000000652
0.006166666666666669,100000.00000000745
0.006200000000000002,100000.00000000652
0.006233333333333336,100000.00000000803
0.0062666666666666695,100000.00000000896
0.006300000000000003,100000.00000000908
0.006333333333333337,100000.00000000885
0.00636666666666667,100000.00000000931
0.006400000000000003,100000.00000001024
0.006433333333333336,100000.00000000931
0.00646666666666667,100000.0000000099
0.006500000000000002,100000.00000001094
0.0065333333333333354,100000.00000001164
0.0065666666666666694,100000.00000001257
0.0066000000000000026,100000.00000001304
0.0066333333333333366,100000.00000001153
0.00666666666666667,100000.00000001292
0.006700000000000003,100000.0000000135
0.006733333333333336,100000.0000000135
0.00676666666666667,100000.00000001444
0.006800000000000003,100000.0000000149
0.006833333333333337,100000.00000001339
0.00686666666666667,100000.00000001374
0.006900000000000003,100000.0000000142
0.0069333333333333365,100000.00000001444
0.00696666666666667,100000.00000001444
0.007000000000000003,100000.0000000149
0.007033333333333337,100000.00000001467
0.00706666666666667,100000.00000001508
0.007100000000000003,100000.0000000156
0.007133333333333337,100000.00000001583
0.007166666666666669,100000.00000001676
0.007200000000000003,100000.00000001676
0.007233333333333336,100000.000000017
0.007266666666666671,100000.0000000181
0.0073000000000000035,100000.0000000184
0.0073333333333333375,100000.00000001863
0.007366666666666671,100000.00000001956
0.007400000000000004,100000.00000002002
0.007433333333333337,100000.00000001787
0.007466666666666671,100000.0000000181
0.007500000000000003,100000.00000001863
0.007533333333333337,100000.00000001886
0.00756666666666667,100000.00000001909
0.0076000000000000035,100000.00000001956
0.0076333333333333375,100000.00000001944
0.007666666666666671,100000.00000001985
0.007700000000000004,100000.00000002002
0.007733333333333337,100000.00000002002
0.00776666666666667,100000.00000002095
0.007800000000000004,100000.00000002142
0.007833333333333338,100000.00000002026
0.007866666666666671,100000.0000000206
0.007900000000000004,100000.0000000206
0.007933333333333337,100000.00000002095
0.00796666666666667,100000.00000002095
0.008000000000000004,100000.00000002189
0.008033333333333337,100000.00000002084
0.008066666666666672,100000.00000002125
0.008100000000000003,100000.00000002119
0.008133333333333338,100000.00000002095
0.008166666666666671,100000.00000002142
0.008200000000000004,100000.00000002095
0.008233333333333337,100000.00000002177
0.008266666666666672,100000.00000002235
0.008300000000000005,100000.0000000227
0.008333333333333338,100000.00000002305
0.008366666666666672,100000.00000002352
0.008400000000000005,100000.00000002328
0.008433333333333338,100000.00000002285
0.008466666666666671,100000.00000002325
0.008500000000000004,100000.00000002375
0.008533333333333339,100000.00000002375
0.008566666666666672,100000.00000002445
0.008600000000000005,100000.00000002468
0.008633333333333338,100000.0000000241
0.008666666666666673,100000.00000002404
0.008700000000000005,100000.00000002421
0.008733333333333338,100000.00000002421
0.008766666666666671,100000.00000002445
0.008800000000000004,100000.00000002421
0.008833333333333337,100000.00000002448
0.008866666666666672,100000.00000002471
0.008900000000000005,100000.00000002503
0.008933333333333338,100000.00000002515
0.008966666666666671,100000.00000002561
0.009000000000000005,100000.00000002561
0.009033333333333338,100000.00000002538
0.00906666666666667,100000.00000002555
0.009100000000000004,100000.00000002567
0.009133333333333337,100000.00000002573
0.009166666666666672,100000.00000002596
0.009200000000000005,100000.00000002584
0.00923333333333334,100000.00000002656
0.009266666666666673,100000.00000002657
0.009300000000000006,100000.0000000266
0.00933333333333334,100000.00000002654
0.009366666666666672,100000.00000002666
0.009400000000000006,100000.00000002666
0.009433333333333339,100000.00000002653
0.009466666666666674,100000.00000002663
0.009500000000000005,100000.00000002672
0.00953333333333334,100000.00000002672
0.009566666666666673,100000.00000002689
0.009600000000000006,100000.00000002689
0.00963333333333334,100000.00000002689
0.009666666666666672,100000.00000002686
0.009700000000000005,100000.00000002692
0.009733333333333339,100000.00000002692
0.009766666666666672,100000.00000002695
0.009800000000000005,100000.00000002701
0.009833333333333338,100000.00000002704
0.00986666666666667,100000.000000027
0.009900000000000003,100000.00000002701
0.009933333333333336,100000.000000027
0.009966666666666667,100000.00000002696
0.01,100000.00000002695
