% Model,Masterthesis_Linus_PoissonsEqu.mph
% Version,COMSOL 6.1.0.357
% Date,"Feb 23 2024, 06:11"
% Dimension,1
% Nodes,301
% Expressions,1
% Description,Line graph
x-coordinate (m),Electric field norm
0,1000.0000000000218
3.333333333333333E-5,1000.0000000000273
6.666666666666666E-5,1000.0000000000055
9.999999999999999E-5,999.9999999999782
1.333333333333333E-4,999.9999999999709
1.6666666666666666E-4,999.9999999999272
1.9999999999999998E-4,999.9999999999418
2.3333333333333333E-4,999.9999999999545
2.666666666666667E-4,999.9999999999563
3.0E-4,999.9999999999418
3.3333333333333327E-4,999.9999999999418
3.666666666666666E-4,999.9999999999418
3.9999999999999996E-4,999.9999999999418
4.333333333333333E-4,999.9999999999418
4.6666666666666666E-4,999.9999999999382
5.0E-4,999.9999999999345
5.333333333333334E-4,999.9999999999272
5.666666666666667E-4,999.9999999999127
6.0E-4,999.9999999999127
6.333333333333333E-4,999.9999999998945
6.666666666666666E-4,999.9999999998763
6.999999999999999E-4,999.9999999998618
7.333333333333332E-4,999.9999999998545
7.666666666666666E-4,999.9999999998399
7.999999999999999E-4,999.9999999998545
8.333333333333333E-4,999.9999999998981
8.666666666666666E-4,999.9999999998745
8.999999999999999E-4,999.999999999869
9.333333333333332E-4,999.999999999869
9.666666666666665E-4,999.9999999998399
9.999999999999998E-4,999.9999999998836
0.0010333333333333332,999.999999999849
0.0010666666666666665,999.999999999829
0.0010999999999999998,999.9999999998327
0.001133333333333333,999.9999999998254
0.0011666666666666663,999.9999999998108
0.0011999999999999997,999.9999999998254
0.001233333333333333,999.9999999998072
0.0012666666666666664,999.9999999997963
0.0012999999999999995,999.9999999998035
0.0013333333333333329,999.9999999997963
0.0013666666666666662,999.9999999997963
0.0013999999999999996,999.9999999998108
0.001433333333333333,999.9999999997763
0.0014666666666666662,999.999999999769
0.0014999999999999996,999.9999999997744
0.0015333333333333327,999.9999999997672
0.001566666666666666,999.9999999997672
0.0015999999999999994,999.9999999997672
0.0016333333333333328,999.9999999997472
0.0016666666666666663,999.9999999997563
0.0016999999999999995,999.9999999997744
0.0017333333333333328,999.9999999997672
0.0017666666666666662,999.9999999997963
0.0017999999999999995,999.9999999997817
0.0018333333333333326,999.9999999997453
0.0018666666666666662,999.9999999997563
0.0018999999999999993,999.9999999997672
0.0019333333333333325,999.9999999997672
0.001966666666666666,999.9999999997817
0.001999999999999999,999.9999999998108
0.0020333333333333327,999.9999999997472
0.002066666666666666,999.9999999997635
0.0020999999999999994,999.9999999997672
0.0021333333333333326,999.9999999997599
0.002166666666666666,999.9999999997817
