% Model,Masterthesis_Linus_PoissonsEqu.mph
% Version,COMSOL 6.1.0.357
% Date,"Feb 23 2024, 06:27"
% Dimension,1
% Nodes,301
% Expressions,1
% Description,Line graph
x-coordinate (m),Electric potential
0,10
3.333333333333333E-5,9.966629683304403
6.666666666666666E-5,9.933260548004823
9.999999999999999E-5,9.89989259410126
1.333333333333333E-4,9.866525821593715
1.6666666666666666E-4,9.83316023048219
1.9999999999999998E-4,9.79979582076668
2.3333333333333333E-4,9.766432518414174
2.666666666666667E-4,9.733070258643771
3.0E-4,9.699709041455478
3.3333333333333327E-4,9.666348866849287
3.666666666666666E-4,9.632989734825205
3.9999999999999996E-4,9.599631645383228
4.333333333333333E-4,9.566274530345195
4.6666666666666666E-4,9.532918330399568
5.0E-4,9.499563045546342
5.333333333333334E-4,9.466208675785518
5.666666666666667E-4,9.432855221117098
6.0E-4,9.399502681541081
6.333333333333333E-4,9.366150994493225
6.666666666666666E-4,9.332800105890392
6.999999999999999E-4,9.299450015732589
7.333333333333332E-4,9.266100724019807
7.666666666666666E-4,9.232752230752057
7.999999999999999E-4,9.19940453592933
8.333333333333333E-4,9.166057582360363
8.666666666666666E-4,9.132711320949491
8.999999999999999E-4,9.099365751696716
9.333333333333332E-4,9.066020874602035
9.666666666666665E-4,9.032676689665452
9.999999999999998E-4,8.999333196886965
0.0010333333333333332,8.965990344207343
0.0010666666666666665,8.932648087277448
0.0010999999999999998,8.899306426097283
0.001133333333333333,8.865965360666848
0.0011666666666666663,8.832624890986146
0.0011999999999999997,8.79928501705517
0.001233333333333333,8.765945691705788
0.0012666666666666664,8.73260687509445
0.0012999999999999995,8.699268567221164
0.0013333333333333329,8.665930768085923
0.0013666666666666662,8.632593477688731
0.0013999999999999996,8.599256696029586
0.001433333333333333,8.565920380590503
0.0014666666666666662,8.53258449579259
0.0014999999999999996,8.499249041635842
0.0015333333333333327,8.465914018120264
0.001566666666666666,8.432579425245853
0.0015999999999999994,8.399245263012611
0.0016333333333333328,8.365911493311764
0.0016666666666666663,8.332578084588125
0.0016999999999999995,8.299245036841695
0.0017333333333333328,8.26591235007247
0.0017666666666666662,8.232580024280455
0.0017999999999999995,8.19924805946565
0.0018333333333333326,8.165916421687553
0.0018666666666666662,8.132585083173744
0.0018999999999999993,8.099254043924224
0.0019333333333333325,8.065923303938995
0.001966666666666666,8.032592863218053
0.001999999999999999,7.9992627217614025
0.0020333333333333327,7.965932849555873
0.002066666666666666,7.9326032223708705
0.0020999999999999994,7.899273840206397
0.0021333333333333326,7.865944703062452
0.002166666666666666,7.832615810939036
0.0021999999999999993,7.799287163836148
0.002233333333333333,7.765958735427011
0.002266666666666666,7.7326305047819215
0.002299999999999999,7.699302471900876
0.0023333333333333322,7.665974636783876
0.002366666666666666,7.63264699943092
0.002399999999999999,7.5993195598420105
0.0024333333333333325,7.565992295135819
0.0024666666666666656,7.532665187442587
0.0024999999999999988,7.499338236762313
0.0025333333333333323,7.466011443094997
0.002566666666666666,7.432684806440639
0.002599999999999999,7.3993583267992395
0.0026333333333333326,7.3660319844939846
0.0026666666666666657,7.332705764474113
0.0026999999999999993,7.299379666739628
0.0027333333333333324,7.26605369129053
0.0027666666666666655,7.232727838126818
0.002799999999999999,7.199402107248493
0.0028333333333333327,7.166076481942308
0.002866666666666666,7.132750949735571
0.002899999999999999,7.099425510628281
0.002933333333333332,7.0661001646204395
0.002966666666666666,7.032774911712046
0.002999999999999999,6.999449751903102
0.0030333333333333328,6.966124671202988
0.0030666666666666663,6.932799659476136
0.0030999999999999995,6.899474716722547
0.0031333333333333326,6.86614984294222
0.0031666666666666666,6.832825038135156
0.0031999999999999997,6.799500302301355
0.0032333333333333333,6.766175623931887
0.003266666666666667,6.732850994987367
0.0033,6.699526415467797
0.003333333333333333,6.666201885373174
0.0033666666666666662,6.6328774047035015
0.0034,6.599552973458776
0.003433333333333333,6.566228582370818
0.0034666666666666665,6.532904225255486
0.0034999999999999996,6.499579902112776
0.003533333333333333,6.4662556129426925
0.0035666666666666668,6.4329313577452325
0.0036,6.399607136520398
0.0036333333333333335,6.366282941999814
0.003666666666666667,6.33295876961364
0.0037,6.299634619361876
0.0037333333333333333,6.26631049124452
0.0037666666666666664,6.232986385261577
0.0038,6.199662301413042
0.003833333333333333,6.166338234189408
0.0038666666666666667,6.1330141803941975
0.0039,6.099690140027411
0.003933333333333334,6.066366113089046
0.003966666666666667,6.033042099579105
0.004,5.999718099497587
0.004033333333333333,5.966394108852908
0.004066666666666667,5.933070125581011
0.0041,5.899746149681897
0.004133333333333334,5.866422181155564
0.0041666666666666675,5.833098220002015
0.004200000000000001,5.799774266221249
0.004233333333333334,5.766450317098666
0.004266666666666668,5.73312637146169
0.0043,5.699802429310323
0.004333333333333334,5.666478490644562
0.004366666666666667,5.63315455546441
0.0044,5.599830623769863
0.004433333333333334,5.5665066938823715
0.004466666666666667,5.5331827652798955
0.0045000000000000005,5.499858837962436
0.004533333333333334,5.466534911929992
0.004566666666666667,5.433210987182566
0.004600000000000001,5.399887063720155
0.004633333333333334,5.366563140659312
0.004666666666666668,5.333239217887596
0.004700000000000001,5.29991529540501
0.004733333333333334,5.2665913732115515
0.004766666666666667,5.233267451307222
0.004800000000000001,5.199943529692021
0.0048333333333333344,5.1666196080366635
0.0048666666666666684,5.133295686397369
0.004900000000000002,5.0999717647741365
0.004933333333333335,5.066647843166966
0.004966666666666668,5.03332392157586
0.005000000000000001,5.000000000000815
0.005033333333333334,4.96667607842577
0.005066666666666668,4.93335215683466
0.005100000000000001,4.90002823522749
0.005133333333333334,4.866704313604255
0.005166666666666668,4.833380391964958
0.0052000000000000015,4.800056470309599
0.005233333333333335,4.766732548694396
0.005266666666666669,4.733408626790064
0.005300000000000001,4.700084704596604
0.005333333333333335,4.6667607821140145
0.005366666666666668,4.633436859342297
0.005400000000000001,4.600112936281452
0.005433333333333335,4.566789012819037
0.005466666666666668,4.533465088071606
0.005500000000000001,4.500141162039157
0.0055333333333333345,4.466817234721693
0.005566666666666668,4.433493306119212
0.005600000000000002,4.400169376231715
0.005633333333333335,4.366845444537161
0.005666666666666669,4.333521509357001
0.005700000000000002,4.300197570691233
0.005733333333333335,4.266873628539857
0.005766666666666669,4.233549682902874
0.005800000000000002,4.200225733780284
0.005833333333333335,4.16690177999951
0.005866666666666669,4.133577818845953
0.0059000000000000025,4.100253850319613
0.005933333333333336,4.066929874420492
0.005966666666666669,4.033605891148587
0.006000000000000002,4.000281900503899
0.006033333333333335,3.966957900422372
0.006066666666666669,3.933633886912421
0.006100000000000002,3.9003098599740476
0.006133333333333335,3.866985819607251
0.006166666666666669,3.8336617658120318
0.006200000000000002,3.80033769858839
0.006233333333333336,3.7670136147398465
0.0062666666666666695,3.733689508756893
0.006300000000000003,3.700365380639529
0.006333333333333337,3.6670412303877553
0.00636666666666667,3.633717058001572
0.006400000000000003,3.600392863480978
0.006433333333333336,3.567068642256135
0.00646666666666667,3.5337443870586664
0.006500000000000002,3.500420097888573
0.0065333333333333354,3.4670957747458546
0.0065666666666666694,3.4337714176305116
0.0066000000000000026,3.400447026542544
0.0066333333333333366,3.367122595297809
0.00666666666666667,3.3337981146281255
0.006700000000000003,3.3004735845334925
0.006733333333333336,3.267149005013911
0.00676666666666667,3.2338243760693812
0.006800000000000003,3.2004996976999025
0.006833333333333337,3.167174961866091
0.00686666666666667,3.1338501570590163
0.006900000000000003,3.100525283278679
0.0069333333333333365,3.067200340525079
0.00696666666666667,3.0338753287982163
0.007000000000000003,3.0005502480980915
0.007033333333333337,2.9672250882891347
0.00706666666666667,2.93389983538073
0.007100000000000003,2.900574489372877
0.007133333333333337,2.8672490502655754
0.007166666666666669,2.833923518058826
0.007200000000000003,2.8005978927526285
0.007233333333333336,2.76727216187429
0.007266666666666671,2.733946308710565
0.0073000000000000035,2.7006203332614542
0.0073333333333333375,2.6672942355269567
0.007366666666666671,2.6339680155070733
0.007400000000000004,2.600641673201803
0.007433333333333337,2.5673151935603906
0.007466666666666671,2.53398855690602
0.007500000000000003,2.5006617632386905
0.007533333333333337,2.467334812558403
0.00756666666666667,2.434007704865157
0.0076000000000000035,2.400680440158953
0.0076333333333333375,2.3673530005700294
0.007666666666666671,2.33402536321706
0.007700000000000004,2.300697528100045
0.007733333333333337,2.267369495218985
0.00776666666666667,2.2340412645738796
0.007800000000000004,2.2007128361647292
0.007833333333333338,2.1673841890618264
0.007866666666666671,2.1340552969383952
0.007900000000000004,2.1007261597944353
0.007933333333333337,2.067396777629947
0.00796666666666667,2.034067150444931
0.008000000000000004,2.000737278239386
0.008033333333333337,1.9674071367827197
0.008066666666666672,1.9340766960617637
0.008100000000000003,1.9007459560765188
0.008133333333333338,1.8674149168269847
0.008166666666666671,1.8340835783131617
0.008200000000000004,1.8007519405350494
0.008233333333333337,1.7674199757202278
0.008266666666666672,1.7340876499281979
0.008300000000000005,1.7007549631589596
0.008333333333333338,1.6674219154125127
0.008366666666666672,1.634088506688858
0.008400000000000005,1.6007547369879946
0.008433333333333338,1.5674205747547354
0.008466666666666671,1.5340859818803085
0.008500000000000004,1.500750958364714
0.008533333333333339,1.4674155042079522
0.008566666666666672,1.4340796194100232
0.008600000000000005,1.4007433039709265
0.008633333333333338,1.3674065223117673
0.008666666666666673,1.3340692319145608
0.008700000000000005,1.3007314327793065
0.008733333333333338,1.2673931249060046
0.008766666666666671,1.2340543082946551
0.008800000000000004,1.2007149829452581
0.008833333333333337,1.1673751090142692
0.008866666666666672,1.13403463933355
0.008900000000000005,1.1006935739031012
0.008933333333333338,1.0673519127229225
0.008966666666666671,1.0340096557930138
0.009000000000000005,1.0006668031133754
0.009033333333333338,0.9673233103348735
0.00906666666666667,0.9339791253982759
0.009100000000000004,0.9006342483035825
0.009133333333333337,0.8672886790507935
0.009166666666666672,0.8339424176399088
0.009200000000000005,0.8005954640709284
0.00923333333333334,0.7672477692481889
0.009266666666666673,0.7338992759804234
0.009300000000000006,0.7005499842676317
0.00933333333333334,0.6671998941098138
0.009366666666666672,0.63384900550697
0.009400000000000006,0.6004973184590999
0.009433333333333339,0.5671447788830702
0.009466666666666674,0.5337913242146382
0.009500000000000005,0.5004369544538035
0.00953333333333334,0.4670816696005665
0.009566666666666673,0.4337254696549272
0.009600000000000006,0.4003683546168854
0.00963333333333334,0.367010265174897
0.009666666666666672,0.33365113315080286
0.009700000000000005,0.3002909585446029
0.009733333333333339,0.2669297413562973
0.009766666666666672,0.23356748158588603
0.009800000000000005,0.20020417923336906
0.009833333333333338,0.16683976951785068
0.00986666666666667,0.13347417840631504
0.009900000000000003,0.10010740589876216
0.009933333333333336,0.06673945199519202
0.009966666666666667,0.03337031669560462
0.01,0
